HIP_CENTER,,,SPINE,,,SHOULDER_CENTER,,,HEAD,,,SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,NECK CoM,,,TORSO_CoM,,,RIGHT_UPPER_ARM_CoM,,,RIGHT_LOWER_ARM_CoM,,,LEFT_UPPER_ARM_CoM,,,LEFT_LOWER_ARM_CoM,,,RIGHT_UPPER_LEG_CoM,,,RIGHT_LOWER_LEG_CoM,,,LEFT_UPPER_LEG_CoM,,,LEFT_LOWER_LEG_CoM,,,
x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,Neck,Torso,Right_Upper_Arm,Right_Lower_Arm,Left_Upper_Arm,Left_Lower_Arm,Right_Upper_Leg,Right_Lower_Leg,Left_Upper_Leg,Left_Lower_Leg,Energy Expended This Frame,Total Energy Expended,
0.167999,0.117393,1.94007,0.169897,0.185052,1.97541,0.239553,0.531506,1.96818,0.265493,0.701226,1.96328,0.0443282,0.406435,1.93588,-0.111141,0.18639,1.98127,-0.198237,-0.00491932,1.95407,-0.212123,-0.0599409,1.90999,0.414845,0.372335,2.03587,0.521028,0.171122,2.04892,0.657285,0.0128411,2.01628,0.713807,-0.0315251,1.96597,0.0686769,0.0418237,1.91264,-0.0322569,-0.423887,1.92167,-0.120483,-0.761223,2.00665,-0.0809288,-0.814766,1.93326,0.236536,0.0209926,1.95542,0.188083,-0.454877,2.02983,0.159751,-0.786258,2.07167,0.221342,-0.845418,2.03843,0.272725,0.665675,2.12299,0.189002,0.300927,1.81245,0.43986,0.255425,1.91985,0.495127,0.0773011,1.7082,-0.0314019,0.278628,1.84106,-0.13,0.0762539,1.65363,0.18082,-0.184765,1.69708,0.144003,-0.51383,1.69802,0.0155091,-0.162698,1.6328,-0.0632345,-0.490636,1.62633,2.42994e-006,4.511e-006,6.1799e-008,2.76944e-008,4.70468e-007,1.04162e-007,5.66522e-008,5.23966e-009,2.74794e-006,3.11692e-006,1.35318e-005,0.0944805,
0.162325,0.118245,1.95387,0.164913,0.185317,1.99157,0.227697,0.533412,1.98763,0.23066,0.707849,1.97999,0.0247802,0.403404,1.96389,-0.11139,0.181365,1.99827,-0.190854,-0.0141944,1.96756,-0.198779,-0.0740977,1.92575,0.404245,0.383885,2.03855,0.519386,0.172706,2.04815,0.648979,0.0137526,2.00257,0.692457,-0.0340858,1.94144,0.0627302,0.0403477,1.93206,-0.044312,-0.433396,1.96812,-0.131584,-0.784401,2.06615,-0.0976308,-0.824797,1.95178,0.233373,0.0244032,1.96259,0.188245,-0.45436,2.03127,0.162465,-0.784803,2.0733,0.217085,-0.847689,2.03688,0.247513,0.670281,2.14251,0.180873,0.302206,1.82787,0.434106,0.261598,1.92075,0.490947,0.0783497,1.70211,-0.0407067,0.274841,1.86221,-0.127003,0.0702449,1.66644,0.179541,-0.183093,1.70075,0.145194,-0.513014,1.69929,0.00784321,-0.167376,1.66085,-0.0728208,-0.504168,1.67019,1.73055e-006,5.64103e-006,1.22725e-007,1.51305e-007,5.60796e-007,2.73525e-007,1.16599e-007,5.1275e-009,2.80385e-006,2.37762e-006,1.37831e-005,0.0944943,
0.151949,0.116966,1.97131,0.155935,0.183824,2.00987,0.213348,0.534179,2.00432,0.202737,0.713457,1.9899,0.0070439,0.401261,1.98607,-0.111847,0.165327,2.02402,-0.179875,-0.0350747,1.98226,-0.190486,-0.108593,1.93981,0.387879,0.393535,2.04039,0.513218,0.17474,2.04453,0.62536,0.00839086,1.97751,0.65335,-0.0449765,1.91872,0.0526193,0.0363929,1.95548,-0.0592556,-0.443066,2.00848,-0.135521,-0.80633,2.11761,-0.131387,-0.873763,2.04653,0.226508,0.0273366,1.97255,0.188568,-0.452877,2.03317,0.164411,-0.783706,2.07444,0.213178,-0.849722,2.03554,0.224686,0.673724,2.15688,0.169406,0.301969,1.8437,0.423515,0.267089,1.91991,0.47843,0.0769516,1.69006,-0.0492573,0.266296,1.88474,-0.122582,0.0547319,1.68344,0.176756,-0.181212,1.7058,0.146133,-0.511945,1.70055,-0.002826,-0.173178,1.68801,-0.0806377,-0.51725,1.7082,1.4736e-006,4.78182e-006,5.77162e-007,5.90331e-007,3.75833e-007,8.65592e-008,1.09318e-007,4.88745e-009,1.82126e-006,2.06025e-006,1.1881e-005,0.0945062,
0.141448,0.114571,1.98529,0.146877,0.18143,2.02445,0.197056,0.534792,2.01836,0.179176,0.719334,1.99886,-0.0152093,0.40068,2.00959,-0.112256,0.156812,2.03774,-0.173139,-0.0473546,1.99117,-0.181393,-0.127127,1.94902,0.359762,0.399059,2.04067,0.487883,0.177811,2.03356,0.580648,0.000476891,1.94625,0.601793,-0.0607849,1.89196,0.0434597,0.0330259,1.97394,-0.0709054,-0.450956,2.04111,-0.139002,-0.828823,2.17059,-0.133488,-0.913867,2.13101,0.218141,0.0286053,1.98116,0.188861,-0.450744,2.03522,0.165819,-0.78284,2.07527,0.209717,-0.851492,2.03454,0.203165,0.677228,2.1693,0.156981,0.301142,1.85669,0.398393,0.271129,1.91488,0.448996,0.0749164,1.67231,-0.0599087,0.262022,1.90224,-0.119923,0.0459942,1.69295,0.173318,-0.179763,1.71034,0.146838,-0.510704,1.70174,-0.0116875,-0.177972,1.70977,-0.0869017,-0.529829,1.74364,3.14296e-006,1.02221e-005,4.13849e-007,6.2619e-007,2.74127e-007,8.70059e-008,1.63541e-007,3.88012e-009,1.49905e-006,7.3795e-007,1.71707e-005,0.0945233,
0.126249,0.109495,2.00008,0.132072,0.176503,2.03984,0.164588,0.532788,2.03352,0.148955,0.723438,2.0096,-0.0312827,0.399197,2.02574,-0.115748,0.145608,2.05163,-0.168118,-0.0603021,1.99737,-0.171662,-0.132909,1.95751,0.341975,0.400822,2.04087,0.45974,0.179977,2.0257,0.53046,-0.00701591,1.92316,0.545972,-0.0725029,1.86952,0.0309974,0.0274441,1.99342,-0.0775751,-0.458722,2.06708,-0.138115,-0.841677,2.1954,-0.124388,-0.939055,2.19807,0.205587,0.0272471,1.99049,0.188949,-0.448571,2.03723,0.166843,-0.782187,2.07585,0.206372,-0.853124,2.03383,0.169313,0.678362,2.18328,0.134876,0.297859,1.87058,0.376806,0.272976,1.91129,0.416082,0.0726784,1.65931,-0.0691043,0.256058,1.91636,-0.119281,0.0358454,1.70139,0.168009,-0.179417,1.71517,0.147298,-0.509534,1.70282,-0.0198347,-0.183655,1.72912,-0.0892958,-0.538365,1.76467,1.99538e-006,4.33762e-006,6.37357e-007,8.25967e-007,2.91652e-007,4.42336e-008,1.611e-007,2.88221e-009,2.106e-006,7.98468e-007,1.12007e-005,0.0945345,
0.113408,0.103944,2.01156,0.120351,0.171731,2.05091,0.146664,0.531294,2.04127,0.115992,0.725572,2.02011,-0.0516032,0.39655,2.04543,-0.11962,0.137887,2.06102,-0.165616,-0.0695953,2.00253,-0.165792,-0.136315,1.96526,0.31983,0.401172,2.04274,0.424473,0.17367,2.01825,0.474479,-0.0204523,1.90459,0.482568,-0.0855967,1.85579,0.0209152,0.0216496,2.00829,-0.0773419,-0.481874,2.10446,-0.132788,-0.847152,2.20737,-0.120326,-0.913337,2.14689,0.193089,0.0239653,1.99898,0.188622,-0.446851,2.03939,0.167611,-0.781682,2.07628,0.203542,-0.854442,2.03336,0.141834,0.678708,2.19314,0.120608,0.294592,1.8795,0.349823,0.270176,1.90866,0.37774,0.064382,1.64838,-0.0804749,0.251185,1.93003,-0.119856,0.028696,1.70751,0.162548,-0.180082,1.7197,0.14748,-0.508613,1.70389,-0.0240288,-0.195982,1.75138,-0.086994,-0.550217,1.7851,1.64891e-006,6.34358e-006,7.4892e-007,7.15291e-007,3.86512e-007,4.06125e-008,1.98662e-007,2.81863e-009,8.50102e-007,2.62916e-007,1.11983e-005,0.0945457,
0.0996124,0.0968583,2.02275,0.107348,0.165585,2.06125,0.121117,0.527599,2.04834,0.0947334,0.725672,2.02761,-0.0764001,0.392375,2.06751,-0.125239,0.131675,2.07067,-0.165165,-0.076988,2.0087,-0.162873,-0.137074,1.97429,0.289571,0.397913,2.04365,0.393214,0.164931,2.01255,0.420231,-0.0354005,1.89409,0.415854,-0.102751,1.84649,0.00977214,0.0140572,2.02361,-0.0761244,-0.492237,2.12168,-0.119572,-0.846939,2.21792,-0.111651,-0.893355,2.12386,0.180141,0.0188813,2.00738,0.187425,-0.446157,2.04225,0.168279,-0.781261,2.07661,0.200341,-0.85583,2.03317,0.116559,0.676766,2.20101,0.102363,0.289592,1.88797,0.320909,0.264537,1.90641,0.34181,0.0544287,1.64157,-0.0947704,0.246304,1.94494,-0.122028,0.0229795,1.71415,0.156524,-0.181951,1.72449,0.147261,-0.508151,1.7052,-0.0282555,-0.203628,1.76523,-0.0810184,-0.554419,1.79659,2.49734e-006,5.68e-006,8.81146e-007,9.09129e-007,3.64285e-007,8.34489e-008,3.45995e-007,4.94125e-009,5.5655e-007,2.01929e-007,1.15248e-005,0.0945572,
0.084113,0.0891031,2.03431,0.0926752,0.158992,2.07128,0.099739,0.524068,2.05415,0.0610238,0.717168,2.0437,-0.0947234,0.389127,2.08376,-0.135663,0.126572,2.08645,-0.166778,-0.0833093,2.01887,-0.162816,-0.1378,1.98645,0.261744,0.394198,2.04343,0.35618,0.149106,2.005,0.362863,-0.0551073,1.8888,0.353911,-0.12379,1.84322,-0.00182665,0.00673658,2.0382,-0.0731192,-0.498715,2.13364,-0.100648,-0.845166,2.22408,-0.112968,-0.902261,2.14646,0.163704,0.0122368,2.01735,0.184987,-0.446762,2.04618,0.168922,-0.780855,2.07681,0.194951,-0.857838,2.03396,0.0868119,0.670268,2.21284,0.0852614,0.284358,1.89602,0.290424,0.255353,1.90276,0.302142,0.0394981,1.63618,-0.108282,0.242379,1.96,-0.127086,0.0181792,1.72506,0.148487,-0.185038,1.73041,0.146519,-0.508233,1.70692,-0.0319149,-0.209504,1.77654,-0.0719395,-0.556367,1.80409,2.06956e-006,5.75355e-006,9.07536e-007,8.92676e-007,3.42477e-007,1.85227e-007,3.23731e-007,1.0061e-008,2.74456e-007,1.07093e-007,1.08664e-005,0.0945681,
0.0710258,0.0825702,2.04374,0.07951,0.152916,2.07977,0.0756731,0.518778,2.0618,0.036473,0.706014,2.056,-0.111832,0.384889,2.09841,-0.147609,0.122795,2.10178,-0.176035,-0.0908316,2.04265,-0.170408,-0.138383,2.01255,0.231838,0.389046,2.04297,0.321452,0.131115,1.99679,0.305412,-0.0765749,1.88711,0.283977,-0.132291,1.84861,-0.0107995,0.00124733,2.04916,-0.0686338,-0.502788,2.14181,-0.0878564,-0.843976,2.22748,-0.115283,-0.904004,2.15804,0.149796,0.00677522,2.02558,0.180806,-0.449178,2.05116,0.169626,-0.780426,2.07687,0.190428,-0.859352,2.03468,0.0605589,0.661387,2.22361,0.0680316,0.278875,1.90394,0.260047,0.244476,1.89868,0.263408,0.0229177,1.63201,-0.121937,0.238612,1.97409,-0.135995,0.0134312,1.74149,0.140784,-0.188393,1.73604,0.145079,-0.509056,1.709,-0.0338259,-0.213576,1.78468,-0.0647869,-0.55756,1.80889,1.55824e-006,4.05292e-006,1.10244e-006,8.24964e-007,6.10756e-007,3.88854e-007,2.56496e-007,8.57848e-009,1.77492e-007,5.73693e-008,9.03811e-006,0.0945772,
0.0586344,0.0773728,2.05199,0.0671064,0.148019,2.08734,0.0572547,0.515305,2.06942,0.0124209,0.697927,2.06698,-0.134637,0.380077,2.1159,-0.165617,0.122932,2.12346,-0.192535,-0.0939681,2.07774,-0.181773,-0.139091,2.03693,0.20533,0.385363,2.04418,0.277431,0.107179,1.98667,0.265647,-0.099265,1.88353,0.230227,-0.138022,1.85714,-0.0204804,-0.00353125,2.05946,-0.0636191,-0.504867,2.14701,-0.079004,-0.843147,2.22878,-0.117772,-0.904921,2.16675,0.137241,0.00264566,2.03218,0.176574,-0.451773,2.05548,0.170314,-0.779997,2.07679,0.186575,-0.860522,2.03539,0.0376248,0.655145,2.23365,0.0537436,0.274854,1.9113,0.226897,0.231495,1.8945,0.228201,0.00332548,1.62626,-0.141119,0.236414,1.9925,-0.150495,0.0121705,1.76534,0.133635,-0.191256,1.74069,0.143612,-0.509952,1.71076,-0.035813,-0.216496,1.79128,-0.059046,-0.558078,1.81158,2.70726e-006,1.00378e-005,5.93926e-007,5.70202e-007,9.82752e-007,4.67569e-007,4.92473e-007,6.02933e-009,2.41169e-007,2.87267e-008,1.61279e-005,0.0945933,
0.0377258,0.0730625,2.06192,0.0460463,0.143937,2.09672,0.0267746,0.5128,2.08126,-0.0146679,0.690764,2.07877,-0.158924,0.378702,2.13366,-0.194485,0.120444,2.15413,-0.210896,-0.0979428,2.10225,-0.206214,-0.141264,2.07272,0.174851,0.382052,2.04586,0.253486,0.0979297,1.98124,0.211956,-0.111133,1.88556,0.17518,-0.134413,1.86807,-0.0370141,-0.00704962,2.07162,-0.059424,-0.505557,2.15065,-0.0734446,-0.842844,2.22993,-0.119245,-0.905126,2.17188,0.114946,-0.00106107,2.03967,0.172365,-0.45416,2.05884,0.171039,-0.779497,2.07645,0.1781,-0.861853,2.03809,0.00653764,0.649924,2.24642,0.029912,0.271694,1.9214,0.201319,0.225591,1.89274,0.195579,-0.00554816,1.62483,-0.166102,0.234599,2.01526,-0.170341,0.00945499,1.78853,0.122348,-0.193851,1.74531,0.142169,-0.510734,1.71201,-0.0410672,-0.218288,1.79801,-0.0550076,-0.558238,1.81356,1.84747e-006,5.86232e-006,6.19454e-007,5.03464e-007,3.76901e-007,3.30794e-007,3.91848e-007,3.04764e-009,1.92587e-007,1.46195e-008,1.01425e-005,0.0946034,
0.0192128,0.0712518,2.07017,0.0279471,0.142401,2.10449,0.00579319,0.512945,2.08985,-0.0410449,0.687671,2.09152,-0.179553,0.378422,2.1477,-0.208845,0.118496,2.16764,-0.236051,-0.103246,2.13508,-0.228636,-0.146013,2.10391,0.149547,0.381444,2.04806,0.221759,0.0946135,1.97846,0.168333,-0.114567,1.88989,0.125538,-0.123998,1.8782,-0.0524013,-0.00799103,2.0814,-0.0567769,-0.505347,2.15401,-0.0697068,-0.84295,2.23097,-0.120665,-0.905234,2.17598,0.0945146,-0.0026703,2.04656,0.168596,-0.455762,2.06123,0.171797,-0.778935,2.07561,0.172469,-0.86266,2.03939,-0.0190359,0.648333,2.25794,0.0115965,0.270921,1.92921,0.174514,0.223747,1.89246,0.163917,-0.00838439,1.62548,-0.182547,0.233552,2.02821,-0.186945,0.0064081,1.808,0.112043,-0.195219,1.74926,0.140923,-0.511165,1.71265,-0.0464924,-0.2186,1.80361,-0.0523643,-0.558195,1.81538,1.60602e-006,6.93818e-006,3.44292e-007,5.31009e-007,6.50682e-007,4.64437e-007,3.0996e-007,1.83118e-009,2.81419e-007,1.08501e-008,1.11387e-005,0.0946146,
0.000837722,0.0704571,2.0787,0.00926886,0.141988,2.11277,-0.0188885,0.514272,2.09951,-0.061462,0.686837,2.09973,-0.200753,0.377548,2.16053,-0.233105,0.113884,2.19137,-0.26083,-0.109491,2.16389,-0.252236,-0.149273,2.13316,0.129418,0.382676,2.05071,0.199549,0.0963527,1.9797,0.11453,-0.103169,1.89805,0.0831629,-0.10609,1.88968,-0.069044,-0.00894376,2.09138,-0.0565465,-0.502497,2.15875,-0.0672415,-0.843077,2.23171,-0.121822,-0.909724,2.18707,0.0765399,-0.00279498,2.0537,0.165086,-0.45658,2.06287,0.172598,-0.778483,2.07423,0.16786,-0.863251,2.04005,-0.0433893,0.648599,2.26759,-0.00837106,0.271168,1.93764,0.154615,0.225143,1.89429,0.131976,-0.00286402,1.62943,-0.203913,0.230973,2.04539,-0.207552,0.00184587,1.83008,0.102894,-0.19562,1.753,0.139801,-0.511316,1.71276,-0.0534814,-0.217792,1.80988,-0.0512482,-0.557067,1.81765,2.5066e-006,6.89641e-006,2.53687e-007,2.0784e-007,3.04172e-007,2.29704e-007,2.20273e-007,1.90446e-009,2.56852e-007,1.22098e-008,1.08897e-005,0.0946255,
-0.0146548,0.0705258,2.08666,-0.00775221,0.142528,2.12091,-0.0463934,0.516123,2.10942,-0.0919994,0.687856,2.107,-0.216499,0.375542,2.16872,-0.249779,0.111301,2.20625,-0.279411,-0.113256,2.18546,-0.272604,-0.154122,2.15957,0.112234,0.384249,2.05428,0.181584,0.101058,1.9841,0.0864413,-0.094573,1.90176,0.0509034,-0.0918014,1.89716,-0.0824982,-0.00953797,2.09957,-0.0589129,-0.498622,2.1642,-0.0657092,-0.843286,2.23227,-0.122305,-0.912266,2.19268,0.0620026,-0.00168353,2.06114,0.161943,-0.456833,2.0638,0.173614,-0.777658,2.07157,0.151447,-0.838219,1.99575,-0.0747321,0.650148,2.27687,-0.0283111,0.272058,1.94593,0.138094,0.228094,1.89804,0.112624,0.0027249,1.63284,-0.219151,0.228816,2.05624,-0.222365,-0.000821586,1.8454,0.095365,-0.195255,1.75656,0.138921,-0.511079,1.71204,-0.0602185,-0.216395,1.81569,-0.0515935,-0.55555,1.82014,1.51153e-006,4.30604e-006,3.68853e-007,2.20036e-007,3.87003e-007,2.12558e-007,1.80736e-007,3.4871e-009,3.00469e-007,2.0927e-008,7.51163e-006,0.094633,
-0.028628,0.0716146,2.094,-0.0225432,0.143967,2.12815,-0.0660001,0.517887,2.11693,-0.117164,0.687894,2.11388,-0.235121,0.374953,2.17945,-0.267828,0.111111,2.22192,-0.295048,-0.114227,2.20559,-0.294049,-0.158795,2.18744,0.0922534,0.387384,2.0605,0.162292,0.11219,1.99203,0.0635509,-0.0814103,1.90535,0.0291581,-0.0814355,1.9012,-0.0947255,-0.00945965,2.1074,-0.0642456,-0.49367,2.17014,-0.0652747,-0.843582,2.23269,-0.122315,-0.91425,2.19642,0.0486593,0.000592177,2.06785,0.159235,-0.456491,2.06416,0.17504,-0.776233,2.06811,0.142564,-0.821022,1.96704,-0.0989087,0.651122,2.28463,-0.0438838,0.273382,1.95282,0.119636,0.2348,1.90469,0.094899,0.0129338,1.63768,-0.236386,0.22845,2.06864,-0.236521,-0.00130937,1.86044,0.0885295,-0.19414,1.75958,0.13839,-0.510348,1.71076,-0.0676962,-0.214253,1.82155,-0.0536214,-0.553623,1.82277,9.18329e-007,2.76831e-006,1.8149e-007,1.16336e-007,2.6378e-007,1.40375e-007,8.47598e-008,5.97138e-009,1.83163e-007,2.21596e-008,4.68467e-006,0.0946376,
-0.0380494,0.0725174,2.09901,-0.032845,0.145061,2.13341,-0.0834002,0.51879,2.12413,-0.13449,0.688146,2.11844,-0.251875,0.373082,2.18903,-0.281059,0.108466,2.23407,-0.308642,-0.117359,2.22248,-0.308828,-0.162368,2.20669,0.0777529,0.389368,2.06602,0.150357,0.121198,1.99825,0.0476749,-0.0688715,1.90837,0.0150271,-0.0734429,1.90397,-0.102773,-0.00944757,2.11244,-0.0702247,-0.489632,2.17538,-0.0659924,-0.843966,2.2332,-0.122023,-0.915685,2.19865,0.0401283,0.00230518,2.07236,0.156752,-0.455425,2.06396,0.176846,-0.774598,2.06421,0.13942,-0.814183,1.95546,-0.11766,0.651745,2.29098,-0.0563223,0.274219,1.95848,0.107212,0.239966,1.91021,0.083213,0.0219875,1.64156,-0.250479,0.226328,2.07886,-0.247792,-0.00373686,1.87264,0.0838394,-0.192957,1.76141,0.13811,-0.50923,1.70906,-0.0736694,-0.212528,1.82592,-0.0563939,-0.55211,1.82515,7.25781e-007,2.72057e-006,1.94467e-007,9.34212e-008,1.03615e-007,8.47976e-008,7.36101e-008,1.39086e-008,1.58206e-007,2.26084e-008,4.19098e-006,0.0946418,
-0.0467562,0.0737112,2.10354,-0.0429588,0.146444,2.1387,-0.101137,0.520164,2.13189,-0.147322,0.688396,2.12192,-0.261239,0.371741,2.19389,-0.290567,0.107173,2.24276,-0.319297,-0.118737,2.23725,-0.319991,-0.163591,2.22238,0.0641772,0.391367,2.07207,0.139445,0.134217,2.00638,0.0408111,-0.0568145,1.91109,0.00646786,-0.0670226,1.90557,-0.110106,-0.00898984,2.11681,-0.0765756,-0.485913,2.17942,-0.0674294,-0.84436,2.23378,-0.121233,-0.917085,2.20008,0.0326023,0.00433552,2.07631,0.154195,-0.453354,2.06312,0.180939,-0.772576,2.05888,0.147739,-0.837098,2.00466,-0.134168,0.652622,2.29705,-0.0685853,0.27541,1.96418,0.0957022,0.247024,1.91687,0.0757434,0.0325243,1.64612,-0.259349,0.225089,2.08523,-0.256265,-0.00485928,1.8825,0.0795458,-0.19121,1.76273,0.138745,-0.507535,1.70651,-0.0794965,-0.210749,1.8295,-0.0596181,-0.550733,1.82706,4.7248e-007,1.19656e-006,9.60407e-008,3.09614e-008,9.76851e-008,1.1887e-007,4.7816e-008,1.0379e-008,8.28405e-008,1.37961e-008,2.16743e-006,0.094644,
-0.0532041,0.0747083,2.10694,-0.0503224,0.147488,2.14282,-0.112051,0.52088,2.137,-0.161413,0.688068,2.12498,-0.27051,0.369545,2.19769,-0.300777,0.106634,2.25029,-0.333858,-0.118058,2.25689,-0.330616,-0.162954,2.23877,0.0525749,0.393363,2.07805,0.133394,0.141172,2.01112,0.0376837,-0.0487629,1.91288,0.00361794,-0.0616439,1.90596,-0.115485,-0.00860539,2.12003,-0.0811692,-0.483211,2.18213,-0.0692383,-0.844638,2.23422,-0.120723,-0.918124,2.20114,0.0268863,0.00606559,2.07931,0.151871,-0.451362,2.0623,0.184783,-0.770678,2.05467,0.152104,-0.845891,2.02712,-0.147671,0.652832,2.30147,-0.0766372,0.276204,1.96812,0.0874056,0.251231,1.92191,0.071887,0.0388302,1.64887,-0.268505,0.223804,2.09055,-0.266673,-0.00480051,1.89392,0.0761221,-0.189625,1.76366,0.139375,-0.505925,1.70442,-0.0837432,-0.209435,1.83203,-0.0622687,-0.549729,1.82837,2.92581e-007,6.28057e-007,5.54813e-008,9.01795e-009,1.34246e-007,6.9048e-008,3.40864e-008,5.41025e-009,5.98651e-008,1.14152e-008,1.29921e-006,0.0946453,
-0.0584739,0.0759671,2.10984,-0.0559495,0.148618,2.14622,-0.119265,0.521261,2.14036,-0.17363,0.687954,2.12877,-0.283412,0.368718,2.20333,-0.311325,0.107604,2.25724,-0.343513,-0.116591,2.26921,-0.339734,-0.160885,2.25139,0.043433,0.395087,2.08317,0.128769,0.145121,2.01442,0.0386171,-0.0440996,1.91342,0.00676788,-0.0577153,1.90522,-0.119915,-0.00804182,2.12279,-0.0851534,-0.480196,2.1839,-0.0711097,-0.844796,2.23457,-0.120234,-0.918961,2.20186,0.0222543,0.0078339,2.08185,0.149869,-0.44971,2.06166,0.188451,-0.769374,2.05203,0.161033,-0.830802,1.99513,-0.158163,0.652976,2.30533,-0.0824263,0.276965,1.97103,0.0809351,0.253898,1.92587,0.0703358,0.0424494,1.65048,-0.279527,0.223871,2.09647,-0.275163,-0.00377624,1.90201,0.073297,-0.188169,1.76447,0.140065,-0.504701,1.70307,-0.0873265,-0.207911,1.83396,-0.0646929,-0.548547,1.82925,3.34621e-007,9.13369e-007,3.36468e-008,3.58846e-009,6.64562e-008,4.2195e-008,2.19162e-008,3.14567e-009,3.37722e-008,7.56064e-009,1.46027e-006,0.0946468,
-0.0630045,0.0768783,2.11247,-0.0612334,0.149379,2.14979,-0.129797,0.520783,2.14552,-0.183704,0.687898,2.13169,-0.292021,0.367405,2.20671,-0.319516,0.108019,2.26208,-0.351703,-0.115529,2.27884,-0.347557,-0.159703,2.2614,0.0359812,0.396266,2.08769,0.125623,0.147792,2.017,0.0451871,-0.0421326,1.91359,0.0200339,-0.0563712,1.90313,-0.123622,-0.007735,2.12519,-0.0878666,-0.478234,2.18503,-0.0734384,-0.84485,2.23488,-0.119679,-0.919778,2.20237,0.018555,0.00916274,2.084,0.148263,-0.448404,2.06125,0.192105,-0.768353,2.05061,0.16805,-0.820953,1.97536,-0.16929,0.652687,2.30969,-0.0894116,0.277165,1.97464,0.0759538,0.255708,1.92921,0.0717742,0.0443983,1.65164,-0.287423,0.223449,2.10033,-0.282046,-0.00315596,1.90809,0.0710376,-0.187046,1.76522,0.140912,-0.503737,1.70231,-0.0900605,-0.206945,1.83546,-0.0667803,-0.547757,1.82984,2.21905e-007,4.47417e-007,2.69182e-008,1.12648e-008,4.50733e-008,3.33464e-008,1.76774e-008,3.70452e-009,2.64085e-008,8.01517e-009,8.4173e-007,0.0946476,
-0.0667261,0.0777066,2.11458,-0.0655405,0.15004,2.15285,-0.136556,0.520571,2.14894,-0.193368,0.687235,2.13566,-0.297723,0.366619,2.20864,-0.327965,0.108766,2.26628,-0.358463,-0.114441,2.28666,-0.354413,-0.158734,2.27036,0.0286199,0.397086,2.09228,0.123331,0.149074,2.01908,0.0582247,-0.0462382,1.91367,0.0496363,-0.0630767,1.90371,-0.12651,-0.00737143,2.12706,-0.0907189,-0.475716,2.18533,-0.0756699,-0.844742,2.23508,-0.118915,-0.920669,2.20293,0.0151042,0.0104806,2.08588,0.146989,-0.447331,2.06102,0.196863,-0.767668,2.0507,0.172877,-0.816697,1.96756,-0.178159,0.652215,2.31368,-0.0942723,0.277451,1.97721,0.0714168,0.256695,1.93234,0.0762896,0.0432115,1.65254,-0.294073,0.223431,2.10321,-0.288437,-0.00238464,1.91315,0.0690256,-0.186028,1.76592,0.142355,-0.50301,1.70225,-0.092505,-0.205718,1.83639,-0.068885,-0.54667,1.83005,1.02198e-007,2.3319e-007,1.53156e-008,1.06694e-007,2.43578e-008,1.83139e-008,1.22001e-008,7.37976e-009,2.05126e-008,8.52944e-009,5.48692e-007,0.0946482,
-0.0696556,0.0782667,2.11637,-0.0689119,0.15042,2.15556,-0.141071,0.520397,2.15138,-0.199782,0.686275,2.13861,-0.302477,0.366524,2.20998,-0.333803,0.109172,2.26897,-0.364905,-0.113658,2.29146,-0.36031,-0.157891,2.27585,0.0230203,0.398024,2.09619,0.122759,0.147327,2.02165,0.0871774,-0.0627485,1.91974,0.076084,-0.111479,1.89317,-0.128757,-0.00711127,2.12854,-0.0934591,-0.47289,2.18499,-0.0779015,-0.844351,2.23521,-0.117812,-0.921483,2.20342,0.0122322,0.0114332,2.08767,0.14601,-0.446454,2.06099,0.20308,-0.767551,2.05213,0.177258,-0.814292,1.96321,-0.184061,0.651603,2.31659,-0.0977244,0.27763,1.97917,0.0685163,0.256315,1.93539,0.0882153,0.0355398,1.65617,-0.299051,0.223577,2.1051,-0.293597,-0.00188525,1.91629,0.0673857,-0.185249,1.76666,0.144523,-0.502598,1.70283,-0.0946284,-0.204404,1.83688,-0.0709433,-0.545338,1.82996,5.06821e-008,1.32866e-007,2.05902e-008,2.37748e-007,1.18954e-008,9.62619e-009,6.25847e-009,7.48947e-009,1.0371e-008,5.03971e-009,4.92566e-007,0.0946486,
