HIP_CENTER,,,SPINE,,,SHOULDER_CENTER,,,HEAD,,,SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,NECK CoM,,,TORSO_CoM,,,RIGHT_UPPER_ARM_CoM,,,RIGHT_LOWER_ARM_CoM,,,LEFT_UPPER_ARM_CoM,,,LEFT_LOWER_ARM_CoM,,,RIGHT_UPPER_LEG_CoM,,,RIGHT_LOWER_LEG_CoM,,,LEFT_UPPER_LEG_CoM,,,LEFT_LOWER_LEG_CoM,,,
x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,Neck,Torso,Right_Upper_Arm,Right_Lower_Arm,Left_Upper_Arm,Left_Lower_Arm,Right_Upper_Leg,Right_Lower_Leg,Left_Upper_Leg,Left_Lower_Leg,Energy Expended This Frame,Total Energy Expended,
0.213094,0.0978354,2.00872,0.211783,0.16631,2.04961,0.214211,0.531012,2.0578,0.194772,0.710032,2.03233,0.0175281,0.395755,2.02902,-0.086797,0.170904,2.01472,-0.172716,-0.033484,1.96869,-0.176917,-0.120127,1.94342,0.383018,0.385853,2.05894,0.461221,0.147231,2.0094,0.521599,-0.0561858,1.93997,0.521944,-0.111552,1.90143,0.129225,0.0205254,1.98815,0.122156,-0.458005,2.04049,0.14286,-0.786942,2.07271,0.151959,-0.828034,1.9767,0.290094,0.0118488,2.00747,0.314699,-0.419729,1.95543,0.31822,-0.726363,1.94224,0.267899,-0.79491,1.9223,0.220851,0.670163,2.20867,0.198163,0.291628,1.88585,0.396792,0.25055,1.91212,0.412981,0.0382571,1.65953,-0.0325564,0.26633,1.90056,-0.109047,0.0577441,1.67383,0.257545,-0.173692,1.68756,0.262028,-0.474482,1.61364,0.107048,-0.186296,1.71556,0.109717,-0.515408,1.70286,1.17151e-006,3.0795e-006,1.88374e-007,8.33406e-008,1.00082e-007,1.98065e-008,2.33989e-007,3.99365e-007,1.07196e-007,2.06984e-008,5.40387e-006,0.000216065,
0.208891,0.0992149,2.01692,0.205541,0.16711,2.05917,0.191664,0.530243,2.06553,0.177633,0.709915,2.03645,0.00295726,0.3917,2.0387,-0.0920444,0.16768,2.01412,-0.175667,-0.040059,1.96143,-0.175504,-0.131275,1.93428,0.369058,0.392599,2.06707,0.453114,0.148593,2.02228,0.515475,-0.0545115,1.95423,0.516169,-0.107922,1.91293,0.126744,0.0193457,1.99734,0.120199,-0.452395,2.04345,0.14035,-0.785777,2.07415,0.149771,-0.827652,1.97888,0.2882,0.0149596,2.0151,0.319928,-0.405459,1.9381,0.320028,-0.721676,1.92443,0.304739,-0.768129,1.84491,0.19942,0.669686,2.21507,0.185757,0.291911,1.89324,0.386421,0.25436,1.92199,0.407001,0.0395332,1.67093,-0.0418709,0.262908,1.90482,-0.112492,0.0536263,1.67052,0.258965,-0.16629,1.68343,0.264942,-0.466634,1.59909,0.105158,-0.18441,1.72073,0.107867,-0.512603,1.70468,1.01468e-006,2.21767e-006,1.66017e-007,6.92204e-008,9.3995e-008,3.05549e-008,9.40626e-008,3.56408e-007,1.02872e-007,3.8364e-008,4.18384e-006,0.000220248,
0.20463,0.100057,2.02436,0.199229,0.167394,2.06765,0.172745,0.52875,2.07076,0.159202,0.708666,2.04039,-0.0104109,0.387032,2.04758,-0.0967015,0.161856,2.01304,-0.175479,-0.0499234,1.95348,-0.169615,-0.143783,1.92342,0.354786,0.397729,2.07467,0.446002,0.14712,2.0348,0.509517,-0.0556198,1.96639,0.508913,-0.10601,1.92794,0.124623,0.017985,2.00548,0.118764,-0.444685,2.04653,0.137815,-0.782417,2.07549,0.147205,-0.824951,1.98075,0.286033,0.017815,2.02241,0.324027,-0.396704,1.92577,0.320523,-0.714318,1.90231,0.319167,-0.751687,1.80078,0.179251,0.668205,2.22002,0.175008,0.291609,1.89911,0.37637,0.256079,1.93145,0.401509,0.0384485,1.6813,-0.0503429,0.257977,1.90849,-0.11437,0.0470342,1.66673,0.259788,-0.161346,1.68129,0.266844,-0.459963,1.58483,0.103644,-0.181706,1.72551,0.106223,-0.50802,1.70652,6.53275e-007,1.83902e-006,9.69842e-008,4.24468e-008,6.8524e-008,4.13941e-008,4.00222e-008,6.22742e-007,8.98114e-008,5.55968e-008,3.54982e-006,0.000223798,
0.200375,0.0999321,2.03078,0.192809,0.166621,2.07504,0.155613,0.526335,2.07508,0.146519,0.706939,2.04322,-0.0194305,0.383206,2.05319,-0.100768,0.152349,2.01098,-0.170885,-0.0598346,1.94588,-0.161158,-0.154002,1.9144,0.343312,0.400347,2.07978,0.440655,0.145027,2.04482,0.50468,-0.0573612,1.97547,0.502935,-0.10516,1.94111,0.122703,0.016106,2.01239,0.118587,-0.435978,2.04989,0.136026,-0.777063,2.07736,0.145186,-0.82007,1.98292,0.283843,0.0198081,2.02836,0.327393,-0.39114,1.91648,0.3221,-0.697421,1.8665,0.297277,-0.758681,1.82712,0.163152,0.665968,2.22388,0.165089,0.290431,1.90409,0.368465,0.256326,1.93856,0.39723,0.0368373,1.68932,-0.0564931,0.251711,1.91016,-0.114148,0.0388746,1.66267,0.260289,-0.158128,1.67987,0.26889,-0.450664,1.56616,0.102751,-0.178798,1.72988,0.10541,-0.502199,1.70868,8.65503e-007,2.57237e-006,7.84903e-008,3.91069e-008,3.91281e-008,4.8103e-008,2.06556e-008,4.25267e-007,6.03226e-008,1.88797e-008,4.16783e-006,0.000227966,
0.194646,0.098721,2.03713,0.184298,0.164621,2.08232,0.135314,0.522661,2.07916,0.132767,0.703167,2.04644,-0.0264347,0.380238,2.05723,-0.102975,0.14461,2.00956,-0.159567,-0.0718018,1.93859,-0.150485,-0.161974,1.90742,0.332397,0.401264,2.08368,0.436106,0.142078,2.05398,0.500371,-0.060377,1.98449,0.501204,-0.114957,1.95438,0.120221,0.013674,2.01889,0.119619,-0.431391,2.05329,0.135206,-0.774625,2.07927,0.144247,-0.817868,1.98503,0.280657,0.0212179,2.03388,0.330112,-0.386849,1.90916,0.32245,-0.682585,1.83674,0.320021,-0.729856,1.75829,0.144764,0.661947,2.22782,0.153019,0.288166,1.90893,0.361196,0.255371,1.9447,0.393508,0.034331,1.69696,-0.0608226,0.246678,1.91139,-0.11032,0.0305939,1.65902,0.26009,-0.1557,1.6791,0.270161,-0.442745,1.5508,0.102134,-0.177881,1.7341,0.105497,-0.499291,1.71088,2.89713e-007,9.58865e-007,5.37022e-008,3.27774e-008,2.49354e-008,4.51139e-008,1.74744e-008,4.88449e-007,4.61947e-008,1.14571e-008,1.96868e-006,0.000229935,
0.189324,0.0974676,2.04236,0.177504,0.163093,2.08769,0.125169,0.521021,2.08131,0.123281,0.700438,2.04876,-0.0324886,0.377698,2.0602,-0.103382,0.137947,2.00886,-0.144183,-0.0809633,1.9331,-0.134026,-0.168414,1.90168,0.323855,0.401386,2.08667,0.432379,0.138862,2.0621,0.496853,-0.0638953,1.99295,0.501474,-0.123607,1.96567,0.117378,0.0112902,2.02477,0.121107,-0.428316,2.05626,0.134839,-0.772908,2.0811,0.143783,-0.816315,1.98697,0.277037,0.0222333,2.03884,0.332285,-0.382646,1.90316,0.325173,-0.662755,1.80521,0.333623,-0.70415,1.71028,0.134163,0.659588,2.23024,0.145846,0.286824,1.91235,0.35543,0.253916,1.94992,0.390463,0.0315009,1.70393,-0.0638594,0.242353,1.91246,-0.104027,0.0239446,1.65641,0.259473,-0.153478,1.67866,0.272188,-0.432796,1.53526,0.101556,-0.177586,1.73786,0.105962,-0.497307,1.71286,1.65251e-007,5.06649e-007,4.53404e-008,4.40035e-008,1.54638e-008,4.52115e-008,1.16959e-008,2.61909e-007,4.27304e-008,7.67403e-009,1.14593e-006,0.000231081,
0.184722,0.0959878,2.04666,0.172158,0.161685,2.09169,0.118776,0.520026,2.08271,0.114888,0.697647,2.05038,-0.0377029,0.375315,2.06206,-0.102775,0.132692,2.00842,-0.12645,-0.0886554,1.93034,-0.105356,-0.174484,1.90093,0.316005,0.401044,2.08915,0.428935,0.136341,2.06979,0.492316,-0.0682448,2.00499,0.504146,-0.130729,1.97923,0.114627,0.00883732,2.0299,0.123309,-0.427627,2.05955,0.13484,-0.772548,2.08287,0.143753,-0.816033,1.98881,0.27324,0.0226683,2.04346,0.333686,-0.379275,1.8989,0.330376,-0.64713,1.78351,0.33881,-0.696671,1.69617,0.126178,0.657543,2.23187,0.140747,0.285676,1.915,0.350122,0.252571,1.9547,0.387109,0.028614,1.71222,-0.0660247,0.238763,1.91313,-0.0963206,0.0185044,1.65507,0.258453,-0.151857,1.67882,0.274921,-0.424931,1.52452,0.101323,-0.178337,1.74145,0.106874,-0.496872,1.71496,1.74249e-007,3.34156e-007,3.28965e-008,3.04555e-008,1.5134e-008,4.47429e-008,1.35149e-008,2.2539e-007,3.35107e-008,5.37752e-009,9.09427e-007,0.00023199,
0.180654,0.0942623,2.05034,0.16765,0.160219,2.09485,0.11407,0.519212,2.0837,0.10449,0.693744,2.05162,-0.0427208,0.372474,2.06294,-0.099931,0.12689,2.00819,-0.110029,-0.0945867,1.93062,-0.0809585,-0.178299,1.90408,0.308811,0.400772,2.09127,0.426266,0.134623,2.07617,0.488717,-0.0714055,2.01544,0.505412,-0.135236,1.98968,0.111956,0.00630354,2.03451,0.125434,-0.427582,2.06213,0.135066,-0.772515,2.08436,0.144041,-0.816045,1.99038,0.269628,0.022563,2.04756,0.334172,-0.375559,1.89565,0.336922,-0.629953,1.76575,0.350767,-0.672777,1.66978,0.118023,0.654996,2.23307,0.136678,0.284499,1.91716,0.345486,0.251636,1.9587,0.384476,0.0265642,1.7193,-0.0670464,0.234701,1.91343,-0.0882252,0.0135738,1.65509,0.257122,-0.15032,1.67918,0.277833,-0.416282,1.51582,0.10109,-0.179397,1.74452,0.107847,-0.49684,1.71665,1.28814e-007,2.39469e-007,2.36742e-008,3.86243e-008,9.67069e-009,4.29589e-008,1.74839e-008,1.59642e-007,2.26093e-008,3.40452e-009,6.86352e-007,0.000232676,
0.176924,0.0923673,2.05351,0.163705,0.158704,2.09732,0.110453,0.518371,2.08426,0.0953353,0.6896,2.05193,-0.046945,0.369861,2.0632,-0.0971176,0.122504,2.00814,-0.0929772,-0.0995559,1.9332,-0.0567244,-0.183482,1.90954,0.302395,0.400467,2.09284,0.424142,0.133543,2.08168,0.486437,-0.0742587,2.03005,0.507327,-0.139854,2.00666,0.10923,0.00368128,2.03879,0.127043,-0.426837,2.06374,0.135574,-0.771949,2.08555,0.144706,-0.815479,1.99168,0.266092,0.0221393,2.05114,0.333778,-0.371377,1.893,0.341754,-0.615859,1.75098,0.357001,-0.657348,1.65249,0.111126,0.652305,2.23355,0.133271,0.28323,1.91889,0.341473,0.250985,1.96202,0.382626,0.0249113,1.72775,-0.0677094,0.231411,1.91353,-0.0798778,0.00964278,1.65615,0.255448,-0.148719,1.67957,0.27967,-0.408716,1.50861,0.100615,-0.180197,1.74702,0.108723,-0.496298,1.7178,7.63972e-008,1.41149e-007,1.50908e-008,2.5521e-008,7.85136e-009,5.03603e-008,2.85771e-008,1.60518e-007,1.60553e-008,2.63477e-009,5.24155e-007,0.000233201,
0.173901,0.0906671,2.05607,0.160703,0.157437,2.0991,0.107963,0.517615,2.08454,0.0881171,0.686153,2.05167,-0.0502928,0.367592,2.06316,-0.0940432,0.118343,2.00823,-0.0752367,-0.10544,1.93932,-0.044761,-0.18496,1.91386,0.297518,0.400271,2.09401,0.422593,0.132777,2.08662,0.485403,-0.0761383,2.04173,0.509437,-0.142685,2.02093,0.106713,0.00124698,2.04253,0.128359,-0.426107,2.06486,0.136323,-0.771256,2.08657,0.145669,-0.814734,1.99281,0.262963,0.0216294,2.05412,0.332813,-0.365125,1.89011,0.347273,-0.603207,1.73705,0.362335,-0.645014,1.63853,0.105883,0.650035,2.23355,0.130714,0.282091,1.92021,0.338452,0.250532,1.9649,0.38154,0.0237996,1.73474,-0.0678379,0.228389,1.91355,-0.0711314,0.00542163,1.65876,0.253705,-0.146274,1.67961,0.281556,-0.400889,1.50165,0.100103,-0.180923,1.74909,0.109578,-0.495708,1.71869,5.35529e-008,9.15696e-008,1.10806e-008,2.34278e-008,4.94724e-009,2.87044e-008,1.84802e-008,8.40018e-008,1.00949e-008,1.98094e-009,3.2784e-007,0.000233528,
0.171448,0.0891909,2.05812,0.15829,0.156324,2.1004,0.106081,0.516627,2.08448,0.0822527,0.682987,2.05064,-0.0528762,0.365768,2.06307,-0.0913651,0.115062,2.00852,-0.0629075,-0.109498,1.94592,-0.0297781,-0.19085,1.92131,0.293694,0.400086,2.09487,0.421377,0.132079,2.09145,0.4858,-0.0775675,2.05307,0.504754,-0.119188,2.04293,0.104631,-0.000749475,2.04561,0.129518,-0.425437,2.06565,0.1371,-0.770566,2.08737,0.146637,-0.813997,1.99369,0.260355,0.0211256,2.0565,0.33193,-0.360355,1.8864,0.350786,-0.595227,1.72749,0.365533,-0.637434,1.62932,0.1017,0.647792,2.23296,0.128704,0.280948,1.92113,0.336084,0.250117,1.96757,0.381196,0.0229056,1.74153,-0.0677934,0.22599,1.91365,-0.0648254,0.00233778,1.66165,0.252219,-0.144457,1.67905,0.282644,-0.395611,1.49615,0.0997102,-0.181487,1.75074,0.11038,-0.495145,1.71935,4.17349e-008,7.00396e-008,9.63432e-009,2.32111e-008,3.89803e-009,1.27943e-008,1.72205e-008,5.49994e-008,6.64751e-009,2.15963e-009,2.42339e-007,0.000233771,
0.169402,0.0879232,2.05981,0.156282,0.155352,2.10132,0.104436,0.515257,2.084,0.0774552,0.680392,2.04913,-0.0551276,0.364119,2.06292,-0.0889659,0.112194,2.00904,-0.0557554,-0.112062,1.95037,-0.0198532,-0.195069,1.92774,0.290381,0.399847,2.09549,0.420205,0.131659,2.09633,0.487408,-0.0780663,2.0644,0.502725,-0.109615,2.0557,0.102879,-0.00242844,2.04818,0.13052,-0.424857,2.0662,0.138459,-0.769826,2.08807,0.14818,-0.813233,1.99444,0.258098,0.0206997,2.05849,0.331363,-0.355772,1.88224,0.353368,-0.589741,1.72065,0.367763,-0.632286,1.62289,0.0982214,0.64565,2.23189,0.126993,0.279725,1.92169,0.333975,0.249808,1.97016,0.381379,0.0225198,1.74834,-0.0677239,0.223867,1.91382,-0.0608119,5.54265e-005,1.66374,0.251016,-0.142687,1.67812,0.283479,-0.391443,1.4916,0.0993906,-0.181955,1.75207,0.111357,-0.494599,1.71987,2.53753e-008,4.04503e-008,6.66623e-009,2.29798e-008,5.12423e-009,1.14897e-008,1.66594e-008,3.78787e-008,3.44548e-009,1.86651e-009,1.71936e-007,0.000233943,
0.167905,0.0869723,2.06108,0.15482,0.154615,2.1019,0.103348,0.513824,2.08334,0.0739758,0.678385,2.04767,-0.0569168,0.362786,2.0628,-0.0857487,0.108681,2.01039,-0.0509284,-0.114393,1.95466,-0.0140707,-0.198639,1.93241,0.287926,0.399675,2.09597,0.419214,0.131481,2.10067,0.489129,-0.0781653,2.07621,0.501493,-0.104786,2.06532,0.101583,-0.00371729,2.05013,0.131479,-0.424268,2.06658,0.139764,-0.769109,2.08862,0.149625,-0.812511,1.99502,0.256356,0.0204046,2.06007,0.331407,-0.351488,1.87746,0.355142,-0.586101,1.71595,0.369346,-0.628755,1.61839,0.0957549,0.643793,2.23075,0.125794,0.278619,1.92198,0.332356,0.249643,1.97242,0.381686,0.0224031,1.75513,-0.0670528,0.221589,1.9144,-0.0574317,-0.00240028,1.66611,0.250293,-0.140989,1.67676,0.284231,-0.388162,1.48767,0.0992471,-0.182253,1.75306,0.112294,-0.494058,1.72025,1.62458e-008,2.433e-008,5.17317e-009,1.67155e-008,3.9086e-009,9.42461e-009,1.23339e-008,2.36051e-008,1.70651e-009,1.46982e-009,1.14913e-007,0.000234058,
0.166821,0.0862628,2.06201,0.153727,0.154037,2.10223,0.102611,0.512459,2.08262,0.0714855,0.676788,2.04624,-0.0582569,0.361777,2.0627,-0.0828806,0.10573,2.01211,-0.0480148,-0.116509,1.95988,-0.0110934,-0.202532,1.93868,0.286013,0.399536,2.09635,0.418309,0.131498,2.10468,0.490344,-0.0780061,2.08598,0.501258,-0.102412,2.07445,0.100671,-0.0046776,2.05156,0.132394,-0.423723,2.06682,0.14093,-0.76852,2.08903,0.150919,-0.811925,1.99545,0.255045,0.0202157,2.06128,0.331848,-0.348089,1.87303,0.356425,-0.583597,1.71269,0.370512,-0.626285,1.61519,0.094012,0.642193,2.22959,0.124949,0.277657,1.92208,0.331032,0.249586,1.97448,0.381816,0.0224773,1.76092,-0.0663346,0.219728,1.91516,-0.0550022,-0.00452928,1.66903,0.249922,-0.139621,1.67539,0.284945,-0.385718,1.48449,0.0992485,-0.18243,1.75377,0.113156,-0.493589,1.72052,1.10734e-008,1.50897e-008,4.33145e-009,1.16558e-008,2.0913e-009,9.00874e-009,1.0555e-008,1.43065e-008,8.31127e-010,1.54808e-009,8.0491e-008,0.000234138,
0.166031,0.0857475,2.0627,0.152896,0.153583,2.10236,0.102058,0.511258,2.0819,0.0696843,0.67555,2.04479,-0.0592695,0.361031,2.06263,-0.0808785,0.103714,2.01373,-0.0468781,-0.118206,1.96713,-0.0111718,-0.206538,1.94819,0.284522,0.399461,2.09664,0.417453,0.131855,2.10855,0.491339,-0.077407,2.09359,0.501353,-0.101661,2.08152,0.100023,-0.00536166,2.0526,0.133392,-0.423066,2.06693,0.142076,-0.767911,2.08934,0.152157,-0.811331,1.99576,0.25407,0.020104,2.06218,0.332617,-0.34481,1.86924,0.357595,-0.582419,1.71053,0.371294,-0.625413,1.61351,0.0927408,0.640877,2.22841,0.124326,0.276861,1.92206,0.329928,0.249718,1.97644,0.381874,0.022879,1.76574,-0.0658696,0.21843,1.91589,-0.0536833,-0.00608973,1.67276,0.249835,-0.138273,1.67416,0.285748,-0.383873,1.48203,0.0993973,-0.182442,1.75426,0.114044,-0.493064,1.7207,7.14975e-009,8.92097e-009,2.5641e-009,8.18359e-009,1.17123e-009,7.43844e-009,5.2055e-009,2.95896e-009,5.29324e-010,2.64993e-009,4.67718e-008,0.000234185,
0.165462,0.0853674,2.0632,0.152279,0.153215,2.10231,0.101702,0.510251,2.08122,0.06848,0.67459,2.04342,-0.0600396,0.360457,2.06259,-0.0796031,0.102518,2.01544,-0.0479254,-0.118881,1.97442,-0.0174255,-0.210414,1.96215,0.283425,0.399401,2.09685,0.41679,0.132273,2.11155,0.49207,-0.0767121,2.10017,0.501174,-0.10213,2.0874,0.0995647,-0.00588134,2.05338,0.134344,-0.422447,2.06696,0.144179,-0.767279,2.0894,0.137461,-0.834303,2.04465,0.25337,0.0200373,2.06285,0.333294,-0.342489,1.86658,0.359323,-0.586182,1.71112,0.37201,-0.629878,1.61529,0.0918981,0.639814,2.22731,0.123897,0.276218,1.92198,0.329101,0.249887,1.97795,0.381903,0.0233467,1.76976,-0.0656321,0.217599,1.91668,-0.0535875,-0.00687563,1.67654,0.249825,-0.137313,1.67331,0.286743,-0.38447,1.48117,0.0996078,-0.182399,1.75461,0.115308,-0.492547,1.72074,5.0781e-009,5.93899e-009,1.33397e-009,4.23834e-009,1.28027e-009,1.14143e-008,2.35125e-009,6.29831e-008,3.97599e-010,2.10136e-009,9.71173e-008,0.000234282,
0.165048,0.0850867,2.06357,0.151836,0.152915,2.10207,0.101418,0.509397,2.08054,0.0677869,0.673844,2.04212,-0.0606243,0.360023,2.06259,-0.0789895,0.102129,2.01791,-0.0528502,-0.118459,1.9825,-0.0346024,-0.20552,1.98188,0.282588,0.399342,2.09697,0.416429,0.132536,2.11378,0.492536,-0.076388,2.10486,0.501023,-0.104262,2.0926,0.0992408,-0.00626702,2.05397,0.135272,-0.42186,2.06692,0.145994,-0.766807,2.08948,0.127412,-0.847388,2.07245,0.252864,0.0199913,2.06334,0.333832,-0.340917,1.86476,0.360763,-0.600251,1.72289,0.371694,-0.644834,1.62901,0.0913706,0.63895,2.22624,0.123574,0.275692,1.92183,0.328538,0.249983,1.97905,0.381947,0.0235935,1.77267,-0.0656185,0.217211,1.91783,-0.055399,-0.00686218,1.68097,0.249839,-0.136663,1.67274,0.287563,-0.389644,1.48529,0.0998648,-0.182314,1.75484,0.116444,-0.492108,1.72075,3.79147e-009,3.78164e-009,6.82579e-010,2.19671e-009,1.54986e-009,1.03737e-008,9.63777e-010,3.61739e-007,3.20444e-010,1.35276e-009,3.86752e-007,0.000234669,
0.164758,0.084878,2.06384,0.151583,0.152673,2.10165,0.101283,0.50867,2.07991,0.0674953,0.673253,2.04085,-0.0610433,0.359728,2.0626,-0.0787293,0.102144,2.02074,-0.0584323,-0.117982,1.98913,-0.0423178,-0.207444,1.99134,0.281985,0.399294,2.09704,0.41615,0.132834,2.11537,0.492634,-0.0761085,2.10822,0.50044,-0.107972,2.09616,0.0990473,-0.00656757,2.05442,0.136083,-0.421353,2.06683,0.147404,-0.766516,2.08954,0.123704,-0.852375,2.08293,0.252514,0.0199623,2.06369,0.3345,-0.340099,1.86344,0.358172,-0.628426,1.75136,0.367485,-0.672916,1.65827,0.0911405,0.638238,2.22521,0.123377,0.275258,1.92166,0.328123,0.2501,1.97984,0.381871,0.023836,1.77476,-0.0656931,0.21708,1.91917,-0.0576353,-0.00665499,1.68495,0.249974,-0.136327,1.67233,0.286766,-0.400969,1.49653,0.100128,-0.182226,1.75499,0.117363,-0.491777,1.72074,4.48613e-009,3.99884e-009,2.90809e-010,9.6592e-010,3.45277e-009,3.0792e-008,1.12782e-009,4.70538e-007,5.47218e-010,1.24448e-009,5.17444e-007,0.000235186,
0.164602,0.0847006,2.06404,0.151546,0.152468,2.10101,0.10116,0.507908,2.07916,0.0677751,0.672693,2.0394,-0.0613825,0.359508,2.06266,-0.0790757,0.102704,2.02488,-0.0705898,-0.117182,1.99884,-0.0550098,-0.206459,2.00201,0.281534,0.399232,2.09701,0.415981,0.133078,2.11646,0.492633,-0.0759541,2.11042,0.500106,-0.112285,2.09853,0.0991246,-0.00683921,2.05482,0.136903,-0.421254,2.06677,0.148832,-0.766863,2.08966,0.120987,-0.85573,2.08947,0.25235,0.0199574,2.06393,0.335655,-0.340951,1.8627,0.354144,-0.658302,1.78347,0.362251,-0.702646,1.69058,0.091225,0.637525,2.22403,0.123247,0.274822,1.92141,0.327832,0.250186,1.98033,0.381799,0.0240034,1.77614,-0.0660154,0.21724,1.92114,-0.0628894,-0.00608338,1.69077,0.250396,-0.136692,1.67212,0.285576,-0.413691,1.50951,0.10051,-0.182299,1.75514,0.118294,-0.49188,1.72077,4.78659e-009,3.64208e-009,2.14973e-011,3.15775e-010,6.16595e-009,3.404e-008,2.09234e-008,5.64406e-007,8.01109e-010,1.22283e-009,6.36326e-007,0.000235823,
0.164621,0.0845517,2.0641,0.151835,0.152306,2.09995,0.101152,0.507238,2.07842,0.0685396,0.672255,2.03787,-0.0616563,0.35937,2.06294,-0.0800793,0.103538,2.03012,-0.0837381,-0.116426,2.00718,-0.0669178,-0.204506,2.00959,0.281382,0.399052,2.0966,0.415902,0.133242,2.11712,0.492215,-0.0760017,2.11159,0.499826,-0.115575,2.09981,0.0993589,-0.00705018,2.05507,0.137698,-0.421575,2.06674,0.149839,-0.76784,2.09001,0.118432,-0.858407,2.09273,0.252517,0.0199746,2.06384,0.336779,-0.346599,1.86454,0.34948,-0.683249,1.81871,0.356222,-0.727447,1.7256,0.0916334,0.636927,2.22279,0.123252,0.274443,1.92109,0.327724,0.250178,1.98045,0.381591,0.0240522,1.7769,-0.0666158,0.217567,1.92374,-0.0688361,-0.00541564,1.69647,0.250946,-0.13909,1.67286,0.284111,-0.426357,1.52486,0.100948,-0.182526,1.75523,0.119041,-0.492418,1.72089,6.55406e-009,8.31221e-009,2.85459e-009,8.20872e-010,9.82497e-009,4.2846e-008,1.08938e-007,9.42153e-007,4.26796e-009,8.86891e-009,1.13544e-006,0.000236958,
0.165064,0.0843989,2.06372,0.152808,0.152163,2.09808,0.101368,0.50663,2.07752,0.0698297,0.671869,2.03624,-0.0618088,0.359432,2.06367,-0.0812577,0.104343,2.0364,-0.0976246,-0.115919,2.01698,-0.0777958,-0.201882,2.01364,0.282075,0.398205,2.09431,0.416415,0.132985,2.11588,0.491292,-0.0771212,2.11013,0.499373,-0.118044,2.10007,0.0999664,-0.00722255,2.05507,0.138517,-0.423726,2.06672,0.150225,-0.771462,2.09135,0.115392,-0.861367,2.08977,0.253378,0.0199637,2.06266,0.336787,-0.359008,1.8716,0.344304,-0.708343,1.86109,0.351256,-0.745531,1.75427,0.0924469,0.636389,2.22143,0.123558,0.27409,1.9205,0.32829,0.249659,1.97879,0.381419,0.023474,1.77577,-0.0672412,0.217975,1.92704,-0.0751664,-0.00486412,1.70323,0.251316,-0.144379,1.67536,0.281972,-0.441883,1.54533,0.101556,-0.183515,1.75522,0.119539,-0.494808,1.72144,1.54869e-008,3.42902e-008,1.84979e-008,1.23133e-008,1.1952e-008,4.21392e-008,2.8701e-007,8.87989e-007,7.18259e-009,1.44133e-008,1.33127e-006,0.000238289,
0.166327,0.0844129,2.06238,0.154786,0.152212,2.09507,0.102026,0.506041,2.07626,0.0724391,0.671695,2.03412,-0.0614626,0.36007,2.06523,-0.0827799,0.10513,2.04257,-0.110177,-0.115389,2.02753,-0.0913708,-0.19731,2.01704,0.28408,0.397462,2.09044,0.418188,0.132026,2.11079,0.489908,-0.079672,2.10393,0.498834,-0.121467,2.0979,0.101253,-0.00716002,2.05446,0.139002,-0.426757,2.06659,0.150192,-0.775981,2.09293,0.112366,-0.863581,2.08484,0.255416,0.0200304,2.05961,0.335895,-0.377589,1.88711,0.338937,-0.724823,1.89443,0.354195,-0.784642,1.8278,0.094211,0.635977,2.21961,0.124449,0.273823,1.9193,0.330066,0.248859,1.97458,0.381582,0.0219992,1.77102,-0.067794,0.218644,1.93067,-0.0810804,-0.00431075,1.71025,0.251804,-0.152263,1.68067,0.27938,-0.456399,1.56556,0.10231,-0.184779,1.75491,0.119726,-0.497934,1.72204,7.56826e-008,2.50759e-007,6.88867e-008,4.03087e-008,1.53306e-008,3.19907e-008,5.68415e-007,1.03144e-006,1.37795e-008,2.47249e-008,2.12132e-006,0.000240411,
